,path,acc,f1,pr,re,auc_pr_RUNX1_RUNX1T1,auc_pr_control,auc_pr_NPM1,auc_pr_PML_RARA,auc_pr_CBFB_MYH11,auc_roc_RUNX1_RUNX1T1,auc_roc_control,auc_roc_NPM1,auc_roc_PML_RARA,auc_roc_CBFB_MYH11,c_acc_RUNX1_RUNX1T1,c_acc_control,c_acc_NPM1,c_acc_PML_RARA,c_acc_CBFB_MYH11,c_f1_RUNX1_RUNX1T1,c_f1_control,c_f1_NPM1,c_f1_PML_RARA,c_f1_CBFB_MYH11
0,mixed_seed1_50percent,0.918918918918919,0.916839916839917,0.9182754182754183,0.918918918918919,0.8575396825396825,1.0,0.838665011459129,1.0,0.8441609977324263,0.9838709677419355,1.0,0.8404761904761905,1.0,0.9119047619047619,1.0,1.0,0.7142857142857143,1.0,0.8571428571428571,0.9230769230769231,1.0,0.7692307692307693,1.0,0.8571428571428571
1,mixed_seed20_50percent,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.9436507936507936,1.0,0.8613683935112506,1.0,0.8156617192331477,0.9005376344086022,1.0,0.8238095238095239,1.0,0.9119047619047619,0.8333333333333334,1.0,0.7142857142857143,1.0,0.8571428571428571,0.8333333333333334,1.0,0.7142857142857143,1.0,0.8571428571428571
2,mixed_seed42_50percent,0.8918918918918919,0.8914760914760915,0.8941441441441442,0.8918918918918919,0.9742063492063491,1.0,0.9587585034013604,1.0,0.9377705627705626,0.9005376344086022,1.0,0.8404761904761905,1.0,0.8952380952380953,0.8333333333333334,1.0,0.7142857142857143,1.0,0.8571428571428571,0.8333333333333334,1.0,0.7692307692307693,1.0,0.8
mean,,0.9009009009009009,0.9000693000693002,0.9014371514371514,0.9009009009009009,0.9251322751322751,1.0,0.8862639694572466,1.0,0.8658644265787121,0.92831541218638,1.0,0.834920634920635,1.0,0.9063492063492063,0.888888888888889,1.0,0.7142857142857143,1.0,0.8571428571428571,0.8632478632478633,1.0,0.7509157509157509,1.0,0.8380952380952381
std,,0.015604061329449378,0.014525268074862362,0.014625784855502642,0.015604061329449378,0.06049776379229491,0.0,0.0638001095452182,0.0,0.06388209088058691,0.048112522432468774,0.0,0.00962250448649373,0.0,0.00962250448649373,0.0962250448649376,0.0,0.0,0.0,0.0,0.05181348569650489,0.0,0.031722542263166266,0.0,0.03299144395369285
